이동인구(합),출발 시군구 코드,도착 시군구 코드
1890822.76,종로구,종로구
488425.96,종로구,중구
165578.28,종로구,용산구
159134.68,종로구,성동구
101134.01,종로구,광진구
211415.01,종로구,동대문구
93016.33,종로구,중랑구
415126.87,종로구,성북구
145351.03,종로구,강북구
100509.88,종로구,도봉구
146535.5,종로구,노원구
244291.56,종로구,은평구
290975.89,종로구,서대문구
212403.5,종로구,마포구
68813.68,종로구,양천구
101903.34,종로구,강서구
71412.81,종로구,구로구
25439.91,종로구,금천구
132111.54,종로구,영등포구
87718.83,종로구,동작구
76265.35,종로구,관악구
140540.55,종로구,서초구
173673.58,종로구,강남구
126839.68,종로구,송파구
86623.74,종로구,강동구
3898.18,종로구,부산광역시
4603.86,종로구,대구광역시
16373.34,종로구,중구
1376.94,종로구,동구
13661.15,종로구,남구
11985.21,종로구,연수구
14818.73,종로구,남동구
27989.51,종로구,부평구
13888.37,종로구,계양구
30979.2,종로구,서구
1805.02,종로구,강화군
161.32,종로구,옹진군
2631.4,종로구,광주광역시
7588.43,종로구,대전광역시
967.57,종로구,울산광역시
4084.49,종로구,세종특별자치시
11427.4,종로구,장안구
10806.6,종로구,권선구
9327.44,종로구,팔달구
13576.0,종로구,영통구
19469.95,종로구,수정구
10298.04,종로구,중원구
57127.86,종로구,분당구
68859.63,종로구,의정부시
16968.94,종로구,만안구
28766.18,종로구,동안구
65644.88,종로구,부천시
23845.38,종로구,광명시
7854.3,종로구,평택시
7979.04,종로구,동두천시
9441.55,종로구,상록구
9145.39,종로구,단원구
123622.7,종로구,덕양구
46068.58,종로구,일산동구
34940.01,종로구,일산서구
13738.95,종로구,과천시
29983.62,종로구,구리시
79399.36,종로구,남양주시
5788.32,종로구,오산시
14630.9,종로구,시흥시
16800.47,종로구,군포시
9437.44,종로구,의왕시
38578.93,종로구,하남시
12451.9,종로구,용인시
26681.46,종로구,용인시
29197.64,종로구,용인시
30161.34,종로구,파주시
4113.94,종로구,이천시
3436.67,종로구,안성시
34880.76,종로구,김포시
21985.84,종로구,화성시
16772.25,종로구,광주시
26072.02,종로구,양주시
6105.49,종로구,포천시
2954.79,종로구,여주시
1765.25,종로구,연천군
3630.98,종로구,가평군
11098.14,종로구,양평군
17699.03,종로구,강원도
11250.21,종로구,충청북도
21678.36,종로구,충청남도
5569.3,종로구,전라북도
2197.68,종로구,전라남도
7571.03,종로구,경상북도
3058.81,종로구,경상남도
669.02,종로구,제주특별자치도
533993.44,중구,종로구
1713889.66,중구,중구
324150.77,중구,용산구
339926.46,중구,성동구
131269.24,중구,광진구
197371.27,중구,동대문구
99004.12,중구,중랑구
262821.0,중구,성북구
142749.16,중구,강북구
104673.58,중구,도봉구
156686.67,중구,노원구
194354.02,중구,은평구
249584.53,중구,서대문구
283439.77,중구,마포구
79034.08,중구,양천구
121846.87,중구,강서구
93909.72,중구,구로구
33254.5,중구,금천구
177131.54,중구,영등포구
122151.21,중구,동작구
115893.96,중구,관악구
173469.73,중구,서초구
219328.9,중구,강남구
157049.96,중구,송파구
101568.7,중구,강동구
17593.6,중구,부산광역시
12018.2,중구,대구광역시
20038.17,중구,중구
1820.84,중구,동구
17527.09,중구,남구
13814.2,중구,연수구
17742.8,중구,남동구
35073.53,중구,부평구
17270.23,중구,계양구
43555.43,중구,서구
1575.3,중구,강화군
113.48,중구,옹진군
2416.12,중구,광주광역시
16073.51,중구,대전광역시
4654.64,중구,울산광역시
7845.31,중구,세종특별자치시
14330.73,중구,장안구
14620.55,중구,권선구
12688.0,중구,팔달구
18784.28,중구,영통구
23898.45,중구,수정구
12914.03,중구,중원구
76066.96,중구,분당구
63739.62,중구,의정부시
18699.48,중구,만안구
39616.38,중구,동안구
83979.37,중구,부천시
30547.32,중구,광명시
9729.18,중구,평택시
5317.6,중구,동두천시
13229.27,중구,상록구
13216.32,중구,단원구
116019.24,중구,덕양구
49136.49,중구,일산동구
40465.89,중구,일산서구
18735.93,중구,과천시
33170.5,중구,구리시
87989.78,중구,남양주시
6128.64,중구,오산시
18278.68,중구,시흥시
24231.25,중구,군포시
12643.81,중구,의왕시
44378.8,중구,하남시
10674.95,중구,용인시
34236.67,중구,용인시
35204.76,중구,용인시
36496.77,중구,파주시
4914.92,중구,이천시
4119.38,중구,안성시
45892.6,중구,김포시
31147.69,중구,화성시
18978.74,중구,광주시
21554.62,중구,양주시
4735.73,중구,포천시
3089.44,중구,여주시
978.67,중구,연천군
3759.62,중구,가평군
9235.4,중구,양평군
19540.83,중구,강원도
15367.06,중구,충청북도
27538.54,중구,충청남도
5336.44,중구,전라북도
1823.05,중구,전라남도
15421.66,중구,경상북도
9437.4,중구,경상남도
655.48,중구,제주특별자치도
103659.45,용산구,종로구
202064.51,용산구,중구
1664021.2,용산구,용산구
99427.1,용산구,성동구
45050.27,용산구,광진구
52773.38,용산구,동대문구
35692.28,용산구,중랑구
70493.87,용산구,성북구
36780.75,용산구,강북구
27381.61,용산구,도봉구
52060.19,용산구,노원구
69251.33,용산구,은평구
91834.53,용산구,서대문구
264718.14,용산구,마포구
38207.61,용산구,양천구
63616.0,용산구,강서구
56133.67,용산구,구로구
22962.56,용산구,금천구
132963.56,용산구,영등포구
149895.23,용산구,동작구
83934.23,용산구,관악구
157009.06,용산구,서초구
149747.55,용산구,강남구
68182.18,용산구,송파구
33252.62,용산구,강동구
9101.67,용산구,부산광역시
5654.75,용산구,대구광역시
15020.64,용산구,중구
964.84,용산구,동구
9494.09,용산구,남구
9359.52,용산구,연수구
10174.56,용산구,남동구
20811.52,용산구,부평구
8898.84,용산구,계양구
21062.74,용산구,서구
958.81,용산구,강화군
98.22,용산구,옹진군
16238.81,용산구,광주광역시
12747.8,용산구,대전광역시
2102.29,용산구,울산광역시
5346.52,용산구,세종특별자치시
7607.62,용산구,장안구
8378.89,용산구,권선구
7393.49,용산구,팔달구
8113.85,용산구,영통구
10279.5,용산구,수정구
5629.96,용산구,중원구
30742.82,용산구,분당구
18668.72,용산구,의정부시
10246.24,용산구,만안구
23458.56,용산구,동안구
49800.91,용산구,부천시
16896.77,용산구,광명시
8113.94,용산구,평택시
2407.82,용산구,동두천시
5781.62,용산구,상록구
7244.22,용산구,단원구
46938.97,용산구,덕양구
21984.09,용산구,일산동구
16917.08,용산구,일산서구
12162.51,용산구,과천시
14165.11,용산구,구리시
35326.82,용산구,남양주시
3731.27,용산구,오산시
10596.3,용산구,시흥시
14277.44,용산구,군포시
8355.5,용산구,의왕시
18368.78,용산구,하남시
5702.48,용산구,용인시
13172.49,용산구,용인시
14000.65,용산구,용인시
20069.76,용산구,파주시
2095.91,용산구,이천시
2140.3,용산구,안성시
22635.45,용산구,김포시
14271.97,용산구,화성시
9297.41,용산구,광주시
7442.34,용산구,양주시
2205.2,용산구,포천시
1633.04,용산구,여주시
716.42,용산구,연천군
3946.26,용산구,가평군
4655.78,용산구,양평군
19994.15,용산구,강원도
8975.93,용산구,충청북도
25561.91,용산구,충청남도
16174.02,용산구,전라북도
18354.45,용산구,전라남도
7275.88,용산구,경상북도
4545.62,용산구,경상남도
468.19,용산구,제주특별자치도
88781.29,성동구,종로구
219509.16,성동구,중구
91931.85,성동구,용산구
2079034.29,성동구,성동구
403190.14,성동구,광진구
306313.03,성동구,동대문구
119605.63,성동구,중랑구
101090.03,성동구,성북구
50454.6,성동구,강북구
37888.05,성동구,도봉구
81624.82,성동구,노원구
37420.0,성동구,은평구
40155.79,성동구,서대문구
72337.38,성동구,마포구
17621.57,성동구,양천구
30409.81,성동구,강서구
26219.54,성동구,구로구
10165.54,성동구,금천구
46986.82,성동구,영등포구
37505.12,성동구,동작구
41342.56,성동구,관악구
88594.83,성동구,서초구
222424.96,성동구,강남구
137801.47,성동구,송파구
86689.44,성동구,강동구
1714.5,성동구,부산광역시
1334.95,성동구,대구광역시
7901.44,성동구,중구
370.56,성동구,동구
4003.58,성동구,남구
3979.47,성동구,연수구
3841.71,성동구,남동구
8394.96,성동구,부평구
3464.37,성동구,계양구
9608.83,성동구,서구
564.42,성동구,강화군
128.2,성동구,옹진군
1100.48,성동구,광주광역시
2800.01,성동구,대전광역시
425.02,성동구,울산광역시
779.87,성동구,세종특별자치시
3988.58,성동구,장안구
4246.58,성동구,권선구
4026.27,성동구,팔달구
6016.42,성동구,영통구
19054.02,성동구,수정구
11825.4,성동구,중원구
32511.94,성동구,분당구
31715.21,성동구,의정부시
4229.19,성동구,만안구
10108.61,성동구,동안구
19597.85,성동구,부천시
8303.16,성동구,광명시
2974.62,성동구,평택시
2216.39,성동구,동두천시
3728.07,성동구,상록구
4129.95,성동구,단원구
24072.0,성동구,덕양구
9930.11,성동구,일산동구
7805.93,성동구,일산서구
4604.77,성동구,과천시
35454.9,성동구,구리시
70757.89,성동구,남양주시
1705.89,성동구,오산시
5877.19,성동구,시흥시
5086.21,성동구,군포시
3238.9,성동구,의왕시
38697.49,성동구,하남시
4339.46,성동구,용인시
11716.14,성동구,용인시
12428.69,성동구,용인시
8754.87,성동구,파주시
2801.02,성동구,이천시
1588.32,성동구,안성시
9530.33,성동구,김포시
9265.71,성동구,화성시
13637.83,성동구,광주시
10098.33,성동구,양주시
3929.06,성동구,포천시
1546.61,성동구,여주시
501.56,성동구,연천군
2419.27,성동구,가평군
8321.73,성동구,양평군
12400.08,성동구,강원도
5407.84,성동구,충청북도
7155.43,성동구,충청남도
2095.92,성동구,전라북도
849.45,성동구,전라남도
2753.56,성동구,경상북도
1380.01,성동구,경상남도
417.39,성동구,제주특별자치도
42051.29,광진구,종로구
55219.15,광진구,중구
33117.89,광진구,용산구
294557.72,광진구,성동구
2655126.41,광진구,광진구
135986.85,광진구,동대문구
173128.43,광진구,중랑구
43469.32,광진구,성북구
23500.14,광진구,강북구
24142.31,광진구,도봉구
75470.41,광진구,노원구
18417.15,광진구,은평구
20910.94,광진구,서대문구
40862.93,광진구,마포구
11261.4,광진구,양천구
19515.02,광진구,강서구
18350.74,광진구,구로구
7749.33,광진구,금천구
30125.53,광진구,영등포구
29820.88,광진구,동작구
29822.38,광진구,관악구
68936.52,광진구,서초구
180482.37,광진구,강남구
208289.38,광진구,송파구
156729.56,광진구,강동구
1562.8,광진구,부산광역시
1688.11,광진구,대구광역시
6973.55,광진구,중구
260.09,광진구,동구
2889.24,광진구,남구
3446.28,광진구,연수구
3371.8,광진구,남동구
6159.6,광진구,부평구
2624.76,광진구,계양구
5554.12,광진구,서구
656.32,광진구,강화군
98.08,광진구,옹진군
1341.34,광진구,광주광역시
4166.08,광진구,대전광역시
426.18,광진구,울산광역시
979.11,광진구,세종특별자치시
3314.51,광진구,장안구
3057.15,광진구,권선구
3434.38,광진구,팔달구
5147.65,광진구,영통구
18230.56,광진구,수정구
9830.22,광진구,중원구
26186.59,광진구,분당구
26690.05,광진구,의정부시
3470.12,광진구,만안구
7815.46,광진구,동안구
15069.9,광진구,부천시
6153.09,광진구,광명시
3067.64,광진구,평택시
1820.48,광진구,동두천시
3563.8,광진구,상록구
3764.75,광진구,단원구
11856.34,광진구,덕양구
5531.9,광진구,일산동구
4309.85,광진구,일산서구
3177.42,광진구,과천시
68690.09,광진구,구리시
90793.34,광진구,남양주시
1586.55,광진구,오산시
4797.55,광진구,시흥시
4328.11,광진구,군포시
2589.82,광진구,의왕시
60623.03,광진구,하남시
3418.04,광진구,용인시
10128.54,광진구,용인시
10247.59,광진구,용인시
4956.61,광진구,파주시
5055.56,광진구,이천시
2285.65,광진구,안성시
6554.83,광진구,김포시
8609.41,광진구,화성시
17420.83,광진구,광주시
9200.71,광진구,양주시
5087.25,광진구,포천시
2496.45,광진구,여주시
697.24,광진구,연천군
3843.07,광진구,가평군
8923.99,광진구,양평군
27816.68,광진구,강원도
13690.8,광진구,충청북도
7904.99,광진구,충청남도
3054.06,광진구,전라북도
1176.49,광진구,전라남도
7382.36,광진구,경상북도
2658.58,광진구,경상남도
349.99,광진구,제주특별자치도
120612.24,동대문구,종로구
110099.41,동대문구,중구
45234.03,동대문구,용산구
282843.27,동대문구,성동구
155375.06,동대문구,광진구
2166855.52,동대문구,동대문구
300342.37,동대문구,중랑구
300184.99,동대문구,성북구
86381.18,동대문구,강북구
65005.48,동대문구,도봉구
148310.18,동대문구,노원구
34951.26,동대문구,은평구
32067.12,동대문구,서대문구
50420.99,동대문구,마포구
13351.34,동대문구,양천구
20982.96,동대문구,강서구
22496.02,동대문구,구로구
9005.619999999999,동대문구,금천구
32144.37,동대문구,영등포구
25951.86,동대문구,동작구
21183.87,동대문구,관악구
39094.11,동대문구,서초구
80210.63,동대문구,강남구
71739.02,동대문구,송파구
63842.44,동대문구,강동구
1477.81,동대문구,부산광역시
1171.02,동대문구,대구광역시
7089.56,동대문구,중구
300.58,동대문구,동구
3518.23,동대문구,남구
3101.64,동대문구,연수구
3218.8,동대문구,남동구
6791.77,동대문구,부평구
3061.48,동대문구,계양구
7014.42,동대문구,서구
843.09,동대문구,강화군
76.81,동대문구,옹진군
771.11,동대문구,광주광역시
2261.03,동대문구,대전광역시
412.1,동대문구,울산광역시
629.81,동대문구,세종특별자치시
3593.67,동대문구,장안구
4837.84,동대문구,권선구
3045.72,동대문구,팔달구
3576.07,동대문구,영통구
9716.08,동대문구,수정구
5959.54,동대문구,중원구
14783.24,동대문구,분당구
57704.68,동대문구,의정부시
4116.77,동대문구,만안구
6537.05,동대문구,동안구
19050.03,동대문구,부천시
5456.89,동대문구,광명시
3223.71,동대문구,평택시
6388.16,동대문구,동두천시
3249.62,동대문구,상록구
4382.79,동대문구,단원구
19546.24,동대문구,덕양구
8748.06,동대문구,일산동구
6987.59,동대문구,일산서구
2978.04,동대문구,과천시
43486.64,동대문구,구리시
109617.34,동대문구,남양주시
1887.78,동대문구,오산시
4857.85,동대문구,시흥시
5118.85,동대문구,군포시
2437.08,동대문구,의왕시
28088.26,동대문구,하남시
3131.02,동대문구,용인시
6668.31,동대문구,용인시
5837.72,동대문구,용인시
8496.79,동대문구,파주시
2570.4,동대문구,이천시
1362.59,동대문구,안성시
7163.41,동대문구,김포시
5853.23,동대문구,화성시
9755.65,동대문구,광주시
17997.07,동대문구,양주시
5663.43,동대문구,포천시
2038.71,동대문구,여주시
1205.76,동대문구,연천군
5699.1,동대문구,가평군
13419.41,동대문구,양평군
27082.47,동대문구,강원도
7850.75,동대문구,충청북도
6930.36,동대문구,충청남도
1829.65,동대문구,전라북도
1061.35,동대문구,전라남도
8313.76,동대문구,경상북도
953.25,동대문구,경상남도
335.6,동대문구,제주특별자치도
25738.8,중랑구,종로구
26975.0,중랑구,중구
14217.53,중랑구,용산구
50122.35,중랑구,성동구
131949.67,중랑구,광진구
212581.44,중랑구,동대문구
2057091.86,중랑구,중랑구
63873.2,중랑구,성북구
29398.39,중랑구,강북구
39943.72,중랑구,도봉구
255325.51,중랑구,노원구
8818.67,중랑구,은평구
7787.59,중랑구,서대문구
16931.88,중랑구,마포구
4125.65,중랑구,양천구
7040.18,중랑구,강서구
5763.34,중랑구,구로구
2909.15,중랑구,금천구
10417.35,중랑구,영등포구
9611.01,중랑구,동작구
7313.99,중랑구,관악구
21526.35,중랑구,서초구
44619.2,중랑구,강남구
41169.57,중랑구,송파구
38094.32,중랑구,강동구
738.51,중랑구,부산광역시
546.48,중랑구,대구광역시
3601.29,중랑구,중구
159.87,중랑구,동구
1195.4,중랑구,남구
1305.49,중랑구,연수구
1447.37,중랑구,남동구
1995.24,중랑구,부평구
1472.96,중랑구,계양구
2891.46,중랑구,서구
329.0,중랑구,강화군
130.45,중랑구,옹진군
475.38,중랑구,광주광역시
1307.91,중랑구,대전광역시
206.41,중랑구,울산광역시
419.15,중랑구,세종특별자치시
1432.75,중랑구,장안구
1389.19,중랑구,권선구
904.94,중랑구,팔달구
1173.0,중랑구,영통구
4058.86,중랑구,수정구
2617.81,중랑구,중원구
6079.66,중랑구,분당구
36573.07,중랑구,의정부시
1150.13,중랑구,만안구
1954.65,중랑구,동안구
5802.52,중랑구,부천시
2023.79,중랑구,광명시
1653.53,중랑구,평택시
2126.81,중랑구,동두천시
1244.55,중랑구,상록구
1451.56,중랑구,단원구
6519.72,중랑구,덕양구
3056.46,중랑구,일산동구
2263.93,중랑구,일산서구
1164.05,중랑구,과천시
95532.65,중랑구,구리시
188798.98,중랑구,남양주시
516.45,중랑구,오산시
1961.61,중랑구,시흥시
1534.72,중랑구,군포시
1019.3,중랑구,의왕시
19943.36,중랑구,하남시
1855.16,중랑구,용인시
2520.03,중랑구,용인시
2243.63,중랑구,용인시
3459.03,중랑구,파주시
4112.91,중랑구,이천시
1029.09,중랑구,안성시
2959.01,중랑구,김포시
4159.84,중랑구,화성시
6995.45,중랑구,광주시
12758.56,중랑구,양주시
6089.24,중랑구,포천시
1586.09,중랑구,여주시
675.43,중랑구,연천군
6616.1,중랑구,가평군
10724.23,중랑구,양평군
13545.85,중랑구,강원도
4168.14,중랑구,충청북도
4438.65,중랑구,충청남도
1243.07,중랑구,전라북도
757.46,중랑구,전라남도
1690.32,중랑구,경상북도
743.2,중랑구,경상남도
150.72,중랑구,제주특별자치도
232848.18,성북구,종로구
106029.61,성북구,중구
44762.61,성북구,용산구
67792.29,성북구,성동구
39991.81,성북구,광진구
239050.67,성북구,동대문구
71647.98,성북구,중랑구
2509939.11,성북구,성북구
379453.88,성북구,강북구
97592.99,성북구,도봉구
213080.68,성북구,노원구
34437.29,성북구,은평구
36846.07,성북구,서대문구
55957.86,성북구,마포구
11685.56,성북구,양천구
19242.14,성북구,강서구
15077.11,성북구,구로구
5360.4,성북구,금천구
28485.26,성북구,영등포구
20523.69,성북구,동작구
15751.42,성북구,관악구
39446.56,성북구,서초구
64072.75,성북구,강남구
41615.04,성북구,송파구
22969.95,성북구,강동구
1543.74,성북구,부산광역시
1554.13,성북구,대구광역시
7812.86,성북구,중구
239.09,성북구,동구
2882.91,성북구,남구
3072.16,성북구,연수구
3023.15,성북구,남동구
4882.41,성북구,부평구
2676.39,성북구,계양구
6193.23,성북구,서구
646.86,성북구,강화군
81.48,성북구,옹진군
732.95,성북구,광주광역시
2680.33,성북구,대전광역시
469.81,성북구,울산광역시
818.46,성북구,세종특별자치시
2672.12,성북구,장안구
2149.08,성북구,권선구
2207.11,성북구,팔달구
2771.48,성북구,영통구
4754.27,성북구,수정구
2702.58,성북구,중원구
12424.05,성북구,분당구
47041.88,성북구,의정부시
2291.34,성북구,만안구
5532.89,성북구,동안구
12403.91,성북구,부천시
4125.4,성북구,광명시
2238.23,성북구,평택시
2902.48,성북구,동두천시
2793.69,성북구,상록구
3942.56,성북구,단원구
19659.98,성북구,덕양구
8114.15,성북구,일산동구
5852.21,성북구,일산서구
3149.04,성북구,과천시
16473.09,성북구,구리시
55741.71,성북구,남양주시
1487.45,성북구,오산시
4768.11,성북구,시흥시
3545.86,성북구,군포시
1727.49,성북구,의왕시
11408.69,성북구,하남시
2526.22,성북구,용인시
4769.98,성북구,용인시
4996.49,성북구,용인시
7417.53,성북구,파주시
2385.89,성북구,이천시
1041.06,성북구,안성시
7520.52,성북구,김포시
5129.89,성북구,화성시
5836.71,성북구,광주시
13518.01,성북구,양주시
4930.38,성북구,포천시
1098.65,성북구,여주시
854.49,성북구,연천군
2947.67,성북구,가평군
4334.87,성북구,양평군
10663.83,성북구,강원도
4720.96,성북구,충청북도
6821.46,성북구,충청남도
1793.0,성북구,전라북도
802.09,성북구,전라남도
2877.72,성북구,경상북도
1145.19,성북구,경상남도
378.36,성북구,제주특별자치도
51026.39,강북구,종로구
40256.71,강북구,중구
16826.78,강북구,용산구
22749.27,강북구,성동구
16994.07,강북구,광진구
43146.52,강북구,동대문구
27644.02,강북구,중랑구
356281.49,강북구,성북구
1620406.38,강북구,강북구
334289.47,강북구,도봉구
157311.23,강북구,노원구
13047.65,강북구,은평구
12714.27,강북구,서대문구
18382.69,강북구,마포구
4945.67,강북구,양천구
7952.51,강북구,강서구
5780.68,강북구,구로구
2808.68,강북구,금천구
11187.11,강북구,영등포구
8314.36,강북구,동작구
6977.18,강북구,관악구
15797.41,강북구,서초구
24112.0,강북구,강남구
18605.52,강북구,송파구
9924.92,강북구,강동구
739.53,강북구,부산광역시
644.71,강북구,대구광역시
3385.83,강북구,중구
129.57,강북구,동구
1432.76,강북구,남구
1106.2,강북구,연수구
1562.1,강북구,남동구
2275.74,강북구,부평구
1574.5,강북구,계양구
2638.31,강북구,서구
444.84,강북구,강화군
33.9,강북구,옹진군
424.53,강북구,광주광역시
857.52,강북구,대전광역시
159.86,강북구,울산광역시
371.59,강북구,세종특별자치시
1028.54,강북구,장안구
1053.19,강북구,권선구
894.09,강북구,팔달구
920.14,강북구,영통구
1699.6,강북구,수정구
1167.85,강북구,중원구
3917.73,강북구,분당구
57686.56,강북구,의정부시
967.16,강북구,만안구
2395.93,강북구,동안구
5448.36,강북구,부천시
1795.25,강북구,광명시
1247.82,강북구,평택시
3325.79,강북구,동두천시
1657.84,강북구,상록구
2502.14,강북구,단원구
8885.11,강북구,덕양구
3154.36,강북구,일산동구
2126.61,강북구,일산서구
1301.92,강북구,과천시
7477.54,강북구,구리시
29956.57,강북구,남양주시
627.99,강북구,오산시
2585.5,강북구,시흥시
1781.77,강북구,군포시
827.17,강북구,의왕시
4781.99,강북구,하남시
1493.43,강북구,용인시
2009.26,강북구,용인시
1784.83,강북구,용인시
4275.88,강북구,파주시
2071.6,강북구,이천시
791.55,강북구,안성시
3428.5,강북구,김포시
3082.43,강북구,화성시
3281.47,강북구,광주시
17870.21,강북구,양주시
4400.31,강북구,포천시
881.86,강북구,여주시
775.57,강북구,연천군
1524.47,강북구,가평군
2111.76,강북구,양평군
5928.02,강북구,강원도
2497.65,강북구,충청북도
3377.24,강북구,충청남도
1172.47,강북구,전라북도
605.63,강북구,전라남도
1448.15,강북구,경상북도
571.9,강북구,경상남도
138.26,강북구,제주특별자치도
30744.97,도봉구,종로구
21699.36,도봉구,중구
11218.26,도봉구,용산구
15493.26,도봉구,성동구
15952.38,도봉구,광진구
36544.86,도봉구,동대문구
43181.98,도봉구,중랑구
85646.87,도봉구,성북구
318884.73,도봉구,강북구
1423253.75,도봉구,도봉구
386027.41,도봉구,노원구
6976.5,도봉구,은평구
6589.87,도봉구,서대문구
12806.84,도봉구,마포구
2770.29,도봉구,양천구
5892.86,도봉구,강서구
5705.75,도봉구,구로구
2138.69,도봉구,금천구
9012.85,도봉구,영등포구
6956.67,도봉구,동작구
5391.88,도봉구,관악구
11821.15,도봉구,서초구
19446.74,도봉구,강남구
14532.59,도봉구,송파구
10051.09,도봉구,강동구
521.89,도봉구,부산광역시
356.12,도봉구,대구광역시
3062.01,도봉구,중구
110.1,도봉구,동구
1343.36,도봉구,남구
1038.28,도봉구,연수구
1684.8,도봉구,남동구
2196.61,도봉구,부평구
1161.68,도봉구,계양구
2291.35,도봉구,서구
344.8,도봉구,강화군
31.55,도봉구,옹진군
258.37,도봉구,광주광역시
865.77,도봉구,대전광역시
136.84,도봉구,울산광역시
206.76,도봉구,세종특별자치시
918.97,도봉구,장안구
826.61,도봉구,권선구
857.2,도봉구,팔달구
809.66,도봉구,영통구
1727.96,도봉구,수정구
1329.33,도봉구,중원구
2909.95,도봉구,분당구
148802.21,도봉구,의정부시
1131.45,도봉구,만안구
1571.86,도봉구,동안구
4244.26,도봉구,부천시
1474.38,도봉구,광명시
1088.93,도봉구,평택시
7573.65,도봉구,동두천시
902.05,도봉구,상록구
1295.04,도봉구,단원구
8516.33,도봉구,덕양구
3143.57,도봉구,일산동구
2218.01,도봉구,일산서구
866.1,도봉구,과천시
9207.73,도봉구,구리시
40580.08,도봉구,남양주시
650.99,도봉구,오산시
1681.09,도봉구,시흥시
1397.95,도봉구,군포시
642.78,도봉구,의왕시
4737.87,도봉구,하남시
1085.12,도봉구,용인시
1982.08,도봉구,용인시
1659.53,도봉구,용인시
4387.0,도봉구,파주시
1877.1,도봉구,이천시
552.91,도봉구,안성시
2704.32,도봉구,김포시
3184.73,도봉구,화성시
3176.52,도봉구,광주시
36355.73,도봉구,양주시
9108.86,도봉구,포천시
721.11,도봉구,여주시
1873.28,도봉구,연천군
2005.18,도봉구,가평군
2443.49,도봉구,양평군
6241.9,도봉구,강원도
2131.32,도봉구,충청북도
2707.77,도봉구,충청남도
1112.25,도봉구,전라북도
599.66,도봉구,전라남도
1077.23,도봉구,경상북도
463.02,도봉구,경상남도
112.07,도봉구,제주특별자치도
43725.41,노원구,종로구
35270.38,노원구,중구
21666.92,노원구,용산구
34048.32,노원구,성동구
54639.2,노원구,광진구
87106.26,노원구,동대문구
243158.02,노원구,중랑구
185832.32,노원구,성북구
139714.82,노원구,강북구
368390.56,노원구,도봉구
3148411.81,노원구,노원구
13359.41,노원구,은평구
14034.08,노원구,서대문구
24797.78,노원구,마포구
5873.87,노원구,양천구
10684.96,노원구,강서구
9212.59,노원구,구로구
3074.94,노원구,금천구
14827.6,노원구,영등포구
12807.58,노원구,동작구
9372.43,노원구,관악구
26742.62,노원구,서초구
47639.71,노원구,강남구
38781.12,노원구,송파구
26262.99,노원구,강동구
1094.07,노원구,부산광역시
984.08,노원구,대구광역시
6134.23,노원구,중구
132.86,노원구,동구
1969.87,노원구,남구
1721.04,노원구,연수구
1932.93,노원구,남동구
3014.01,노원구,부평구
1982.61,노원구,계양구
4680.86,노원구,서구
693.02,노원구,강화군
196.69,노원구,옹진군
709.98,노원구,광주광역시
2324.28,노원구,대전광역시
316.04,노원구,울산광역시
746.35,노원구,세종특별자치시
1445.94,노원구,장안구
1683.47,노원구,권선구
1761.84,노원구,팔달구
2069.22,노원구,영통구
3621.19,노원구,수정구
2446.59,노원구,중원구
7369.17,노원구,분당구
180415.84,노원구,의정부시
1536.73,노원구,만안구
3441.06,노원구,동안구
7249.63,노원구,부천시
2817.83,노원구,광명시
2698.56,노원구,평택시
8417.31,노원구,동두천시
1570.8,노원구,상록구
2041.6,노원구,단원구
13738.59,노원구,덕양구
6978.08,노원구,일산동구
4339.98,노원구,일산서구
1828.14,노원구,과천시
41927.26,노원구,구리시
212380.87,노원구,남양주시
1039.58,노원구,오산시
2823.83,노원구,시흥시
1663.03,노원구,군포시
1259.68,노원구,의왕시
15045.76,노원구,하남시
2982.29,노원구,용인시
3842.72,노원구,용인시
3211.99,노원구,용인시
6520.82,노원구,파주시
4994.65,노원구,이천시
1544.33,노원구,안성시
5746.11,노원구,김포시
5412.35,노원구,화성시
6533.58,노원구,광주시
41118.53,노원구,양주시
14916.16,노원구,포천시
1722.75,노원구,여주시
2294.3,노원구,연천군
4610.02,노원구,가평군
6302.11,노원구,양평군
13638.96,노원구,강원도
5059.25,노원구,충청북도
5604.99,노원구,충청남도
2081.14,노원구,전라북도
823.6,노원구,전라남도
2759.02,노원구,경상북도
1101.08,노원구,경상남도
384.72,노원구,제주특별자치도
89529.79,은평구,종로구
39021.59,은평구,중구
28925.58,은평구,용산구
15745.51,은평구,성동구
11858.71,은평구,광진구
15341.4,은평구,동대문구
9193.92,은평구,중랑구
27679.08,은평구,성북구
11654.34,은평구,강북구
8597.34,은평구,도봉구
13629.89,은평구,노원구
2769745.39,은평구,은평구
315834.55,은평구,서대문구
200900.13,은평구,마포구
19047.54,은평구,양천구
35169.47,은평구,강서구
18318.89,은평구,구로구
6541.15,은평구,금천구
37022.19,은평구,영등포구
14677.91,은평구,동작구
14173.31,은평구,관악구
23975.53,은평구,서초구
29795.33,은평구,강남구
18519.87,은평구,송파구
8639.16,은평구,강동구
1346.65,은평구,부산광역시
782.12,은평구,대구광역시
8557.19,은평구,중구
317.73,은평구,동구
2900.77,은평구,남구
2681.24,은평구,연수구
3814.5,은평구,남동구
6192.0,은평구,부평구
5400.02,은평구,계양구
11465.6,은평구,서구
1760.52,은평구,강화군
167.97,은평구,옹진군
631.31,은평구,광주광역시
